wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;153746;148963;62,7614;60,8089
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;32647;31674;62,535;60,6712
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;22031;21406;62,4355;60,6643
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6622;6406;62,7083;60,6629
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;33349;32407;62,3008;60,541
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16779;16229;62,5802;60,5289
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;17228;16766;62,0158;60,3528
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13781;13349;62,2055;60,2555
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2403;2319;62,3832;60,2025
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8934;8627;62,2448;60,1059
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14578;14237;61,5365;60,0971
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11943;11569;61,7976;59,8624
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7426;7249;61,2605;59,8004
24;śląskie;2469;Katowice;2469011;Katowice;;290553;177666;173159;61,1475;59,5964
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6677;6496;61,2063;59,5472
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17913;17451;61,0782;59,5029
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;18434;17935;61,064;59,411
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9274;9086;60,4287;59,2038
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;12219;11799;61,2696;59,1636
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;409552;397657;60,9285;59,1589
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11950;11561;60,9538;58,9697
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15911;15398;60,8428;58,8811
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;12181;11831;60,6141;58,8724
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12589;12183;60,6962;58,7387
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;26174;25435;60,4034;58,698
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;9019;8697;60,7708;58,6012
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18999;18439;60,3641;58,5849
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10999;10678;60,3379;58,577
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9671;9329;60,7094;58,5625
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7413;7183;60,4255;58,5507
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6305;6166;59,8538;58,5343
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7897;7703;59,9985;58,5245
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5335;5194;60,0991;58,5108
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9958;9638;60,4321;58,4901
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11987;11659;60,0822;58,4382
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7767;7404;61,2878;58,4234
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2369;2301;60,1422;58,4158
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;6120;5937;60,2066;58,4063
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10537;10202;60,2596;58,3438
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;17258;16737;60,1513;58,3354
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18948;18421;60,0038;58,3349
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;4013;3931;59,5489;58,3321
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;11238;10877;59,8913;57,9674
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;8054;7862;59,3778;57,9623
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;203924;199046;59,2646;57,8469
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;8180;7970;59,3356;57,8123
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;8523;8071;61,0486;57,811
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;19485;18997;59,2718;57,7873
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;117580;114754;59,2006;57,7777
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;9069;8772;59,6684;57,7143
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;10100;9767;59,6152;57,6496
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2917;2841;59,1564;57,6151
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;19930;19433;59,0221;57,5503
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6223;6070;58,969;57,5192
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14747;14402;58,8444;57,4678
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2099;2034;59,277;57,4414
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;116419;113472;58,9207;57,4292
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;18211;17719;58,9181;57,3263
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;16434;15990;58,9117;57,32
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1948;1892;58,9232;57,2293
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15879;15482;58,6699;57,203
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;20650;20089;58,7583;57,162
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;32830;31795;58,9693;57,1103
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;233891;227394;58,729;57,0976
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;14228;13781;58,9346;57,0831
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;82524;80351;58,5725;57,0302
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2966;2863;58,9662;56,9185
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;5199;5027;58,8122;56,8665
24;śląskie;2401;będziński;2401021;Czeladź;;31039;18185;17624;58,5876;56,7802
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6506;6324;58,4074;56,7735
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;5065;4905;58,6159;56,7643
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10674;10307;58,7614;56,741
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1995;1935;58,4872;56,7282
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;23801;23255;58,047;56,7154
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8394;8179;58,1987;56,708
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4897;4795;57,8773;56,6718
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;41537;40560;57,9527;56,5896
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15744;15304;58,2162;56,5893
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6657;6429;58,5849;56,5784
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;27677;26956;58,0779;56,5649
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;25897;25037;58,4358;56,4953
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;23971;23107;58,5859;56,4742
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;21701;21209;57,763;56,4535
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2593;2528;57,7892;56,3405
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5262;5113;57,9133;56,2734
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;68379;66543;57,8087;56,2565
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3205;3113;57,9147;56,2523
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8889;8630;57,8598;56,1739
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8847;8590;57,85;56,1695
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;5175;5076;57,2203;56,1256
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2489;2428;57,5092;56,0998
24;śląskie;2401;będziński;2401011;Będzin;;56008;32379;31391;57,8114;56,0474
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;22274;21587;57,7855;56,0032
